datetime,[°C*10] LCC_CABINET_TEMP,[°C*10] LCC_CABINET_HUM,[%] LCC_UPS_BATT_LVL,[bar] HPU_SYSTEM_PRESSURE,[°C*10] HPU_OIL_TEMPERATURE,[rpm] HPU_MOTOR_SPEED,[W] HPU_MOTOR_POWER,[V] BATTERIES_VOLTAGE,[A*10] BATTERIES_CURRENT,[kWh] BATTERIES_CAPACITY,[%] BATTERIES_SOC,[A*10] CHARGER_CURRENT,FRONT_LINKS_UL_POS,FRONT_LINKS_UL_SPEED,FRONT_LINKS_UL_VALVE,FRONT_LINKS_UR_POS,FRONT_LINKS_UR_SPEED,FRONT_LINKS_UR_VALVE,FRONT_LINKS_LL_POS,FRONT_LINKS_LL_SPEED,FRONT_LINKS_LL_VALVE,FRONT_LINKS_LR_POS,FRONT_LINKS_LR_SPEED,FRONT_LINKS_LR_VALVE,[°*10] TUGGER ROTATION,[°/s*100] TUGGER ROTATION SPEED,[bar] TUGGER PRESSURE A,[bar] TUGGER PRESSURE B,[bar] TUGGER PRESSURE BRAKE,[%] TUGGER VALVE,[mm] COG LEFT POSITION,[mm*100] COG LEFT SPEED,[bar] COG LEFT BOTTOMSIDE PRESSURE,[bar] COG LEFT RODSIDE PRESSURE,[mm] COG RIGHT POSITION,[mm*100] COG RIGHT SPEED,[bar] COG RIGHT BOTTOMSIDE PRESSURE,[bar] COG RIGHT RODSIDE PRESSURE,[%] COG VALVE FEEDBACK
2025-09-28 19:38:41.078,221,524,100,0,238,0,0,734,122,105,99,147,523.07,0.0,0.4412616,522.645,0.0,1.041667,577.21,0.0,-0.02170139,577.14,0.1000118,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:41.594,221,524,100,0,238,0,0,734,122,105,99,146,523.065,0.0,0.3616898,522.64,-0.2000228,0.9476273,577.215,0.0,-0.1374421,577.14,0.09735667,0.2748843,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:42.105,221,524,100,0,238,0,0,734,123,105,99,146,523.065,0.0,0.4701968,522.635,0.1000114,1.019965,577.215,0.1047749,-0.01446759,577.135,-0.1009294,0.1012731,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:42.617,221,524,100,0,238,0,0,734,122,105,99,147,523.07,0.0,1.331019,522.64,-0.1004681,1.106771,577.215,0.1018646,-0.1374421,577.14,0.0,0.2893519,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:38:43.133,221,524,100,0,238,0,0,734,123,105,99,147,523.065,0.0,0.4412616,522.635,0.1018634,0.9548611,577.21,0.0,-0.01446759,577.135,0.0,0.1012731,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:43.645,222,524,100,0,238,0,0,734,122,105,99,146,523.065,0.0,0.3616898,522.64,0.1000114,1.034433,577.21,0.0,-0.1374421,577.135,0.0,0.1085069,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:44.159,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.4774306,522.645,-0.1000114,0.9548611,577.21,0.0,-0.007233796,577.135,0.09524941,0.2314815,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
2025-09-28 19:38:44.672,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.3399884,522.645,0.0,1.034433,577.215,0.0,-0.1229745,577.135,0.0,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:45.188,222,524,100,0,238,0,0,734,122,105,99,147,523.07,0.0,1.359954,522.635,-0.09911028,1.135706,577.215,-0.09955992,-0.03616898,577.14,0.0,0.2531829,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:38:45.700,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.3038194,522.645,-0.09822544,1.027199,577.215,0.0,-0.1446759,577.13,0.0,0.09403935,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:38:46.214,222,524,100,0,238,0,0,734,123,105,99,147,523.065,0.0,0.4050926,522.64,0.1000114,1.034433,577.215,-0.1000125,-0.02893518,577.135,0.0,0.2459491,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:38:46.794,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.3833912,522.64,0.0,0.9476273,577.215,0.0,-0.1302083,577.135,0.0,0.2025463,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:38:47.305,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.4991319,522.64,0.0,1.034433,577.21,0.0,-0.007233796,577.135,0.0,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:47.819,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.9693287,522.64,0.0,1.121238,577.21,0.0,-0.1446759,577.135,0.0,0.2748843,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:38:48.334,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.354456,522.645,0.1000113,1.005498,577.21,0.0,-0.02170139,577.135,0.0,0.09403935,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:38:48.846,222,524,100,0,238,0,0,734,122,105,99,146,523.065,0.0,0.4123264,522.645,0.0,1.027199,577.215,0.0,-0.1519097,577.135,0.0,0.2459491,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:38:49.360,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.4846644,522.635,0.0,0.9476273,577.215,0.0,-0.1302083,577.135,0.0,0.1229745,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:49.873,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,1.208044,522.64,0.0,1.027199,577.215,-0.1004692,-0.1157407,577.135,-0.102816,0.1446759,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:38:50.388,222,524,100,0,238,0,0,734,122,105,99,146,523.065,0.0,0.4050926,522.64,0.09955886,1.121238,577.21,-0.1009301,-0.02893518,577.14,0.0,0.2097801,0,0,0,0,0,0,31,11,25,37,31,0,24,36,1
2025-09-28 19:38:50.905,222,524,100,0,238,0,0,734,122,105,99,146,523.065,0.0,0.354456,522.645,-0.1000113,0.9548611,577.21,0.0,-0.1374421,577.135,-0.1105658,0.08680555,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:38:51.435,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.4050926,522.64,-0.2000226,1.034433,577.21,0.0,-0.02893518,577.135,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:51.946,222,524,100,0,239,0,0,734,122,105,99,147,523.065,0.0,0.3689236,522.64,0.0,0.9476273,577.21,-0.1000125,-0.1374421,577.135,0.0,0.2531829,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:38:52.458,222,524,100,0,239,0,0,734,122,105,99,146,523.065,0.0,1.273148,522.64,-0.1018634,1.208044,577.215,0.0,-0.02170139,577.135,-0.1083873,0.1519097,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:52.969,222,524,100,0,239,0,0,734,122,105,99,147,523.065,0.0,0.3689236,522.64,0.1009289,0.9476273,577.215,0.0,-0.1446759,577.13,0.0,0.1880787,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:53.483,222,524,100,0,239,0,0,734,122,105,99,147,523.065,0.0,0.4774306,522.64,0.200936,1.034433,577.215,-0.1004692,-0.007233796,577.135,0.0,0.09403935,0,0,0,0,0,0,31,-10,25,37,31,-12,24,36,1
2025-09-28 19:38:53.994,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.5135995,522.64,0.0,0.9548611,577.21,0.0,-0.1446759,577.135,0.0,0.3038194,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:38:54.506,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,1.251447,522.64,0.09955886,1.179109,577.21,0.0,-0.02893518,577.135,0.0,0.1663773,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:38:55.018,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.390625,522.64,-0.100468,1.034433,577.21,0.0,-0.1446759,577.135,0.0,0.2531829,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:38:55.534,222,524,100,0,238,0,0,734,123,105,99,147,523.065,-0.09443227,0.4484954,522.635,0.1032982,0.9548611,577.21,0.0,-0.01446759,577.14,0.0,0.1085069,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:56.045,222,524,100,0,238,0,0,734,123,105,99,146,523.065,-0.08980702,0.3689236,522.64,0.0,1.027199,577.21,0.09866707,-0.1012731,577.135,0.0,0.06510416,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:56.557,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.1122588,0.4774306,522.635,-0.1000114,0.9548611,577.21,-0.09911143,-0.02893518,577.135,0.0,0.2170139,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
2025-09-28 19:38:57.069,222,524,100,0,238,0,0,734,123,105,99,147,523.065,0.0,1.215278,522.64,0.0,1.20081,577.215,0.0,-0.1302083,577.135,0.0,0.1736111,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:38:57.585,222,524,100,0,238,0,0,734,122,105,99,147,523.06,0.0,0.4123264,522.64,0.1000113,1.027199,577.21,0.0,-0.03616898,577.135,0.0,0.1880787,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:58.097,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.390625,522.64,-0.1000113,0.9476273,577.21,0.0,-0.1374421,577.135,0.0,0.09403935,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
2025-09-28 19:38:58.608,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.4123264,522.64,0.0,1.027199,577.21,0.0,-0.007233796,577.135,0.0,0.1953125,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:38:59.125,222,524,100,0,238,0,0,734,123,105,99,147,523.065,0.0,0.3978588,522.635,0.0,1.114005,577.21,0.0,-0.1302083,577.135,0.0,0.2604167,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:38:59.640,222,524,100,0,238,0,0,734,123,105,99,147,523.065,0.0,1.323785,522.64,0.0,1.027199,577.21,0.0,-0.02170139,577.14,0.0,0.09403935,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:00.153,222,524,100,0,238,0,0,734,122,105,99,147,523.06,0.1000124,0.3689236,522.64,0.0,0.9548611,577.21,0.09956002,-0.1085069,577.135,0.0,0.2170139,0,0,0,0,0,0,31,-10,25,37,31,-15,24,36,1
2025-09-28 19:39:00.664,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.4484954,522.64,0.0,0.9837963,577.21,0.0928386,-0.02893518,577.135,0.0,0.1085069,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:39:01.175,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.1105664,0.4340278,522.635,0.0,1.034433,577.21,0.0,-0.1302083,577.13,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:01.691,222,524,100,0,238,0,0,734,122,105,99,147,523.06,0.0,1.323785,522.64,0.0,1.128472,577.215,0.0,-0.007233796,577.135,0.0,0.1591435,0,0,0,0,0,0,31,-9,25,37,31,0,24,36,1
2025-09-28 19:39:02.203,222,524,100,0,239,0,0,734,122,105,99,147,523.065,0.0,0.3616898,522.635,0.1000113,1.034433,577.21,0.0,-0.1446759,577.135,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:02.715,222,524,100,0,239,0,0,734,123,105,99,147,523.06,0.0,0.4701968,522.64,0.0,0.9548611,577.21,0.0,-0.02170139,577.13,0.0,0.2097801,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
2025-09-28 19:39:03.230,222,524,100,0,239,0,0,734,123,105,99,147,523.06,0.0,0.3978588,522.64,0.0,1.027199,577.21,0.0,-0.1374421,577.135,0.0,0.1157407,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:39:03.742,222,524,100,0,239,0,0,734,122,105,99,147,523.065,0.09955981,0.5208333,522.64,0.1000113,0.9548611,577.21,0.0,-0.02170139,577.135,0.0,0.2170139,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:39:04.254,222,524,100,0,239,0,0,734,122,105,99,146,523.065,0.0,1.229745,522.64,0.0,1.121238,577.21,0.0,-0.1374421,577.135,0.0,0.1736111,0,0,0,0,0,0,31,11,25,37,31,0,24,36,1
2025-09-28 19:39:04.768,222,524,100,0,239,0,0,734,122,105,99,147,523.065,0.1032992,0.4412616,522.64,0.0,1.034433,577.21,0.0,-0.02170139,577.135,0.0,0.1663773,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:05.280,222,524,100,0,239,0,0,734,122,105,99,147,523.065,0.0,0.3761574,522.635,0.0,0.9548611,577.21,0.07408332,-0.1374421,577.135,0.0,0.1085069,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:05.792,222,524,100,0,239,0,0,734,122,105,99,147,523.06,0.101395,0.4918981,522.635,-0.1000113,1.034433,577.21,0.0,-0.02893518,577.135,-0.1042778,0.2097801,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:06.305,222,524,100,0,239,0,0,734,123,105,99,147,523.06,0.0,0.4123264,522.635,0.0,0.9548611,577.21,0.0,-0.1302083,577.135,0.0,0.2676505,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:06.819,222,524,100,0,239,0,0,734,123,105,99,147,523.06,0.0,1.331019,522.64,-0.1000113,1.14294,577.21,0.0,-0.01446759,577.135,0.0,0.07957176,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:07.334,222,524,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.3616898,522.64,0.0,1.034433,577.21,0.0,-0.1302083,577.135,0.09955928,0.2097801,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:39:07.846,222,524,100,0,239,0,0,734,122,105,99,146,523.06,0.0,0.4557292,522.64,0.09955886,0.9548611,577.21,-0.1358194,-0.02170139,577.135,0.0,0.1229745,0,0,0,0,0,0,31,0,25,37,31,-11,24,36,1
2025-09-28 19:39:08.360,222,524,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.3472222,522.64,0.0,1.034433,577.21,0.0,-0.1374421,577.135,0.0,0.1591435,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:39:08.873,222,524,100,0,239,0,0,734,122,105,99,147,523.06,0.0,1.338252,522.64,-0.09778887,1.099537,577.21,0.0,-0.01446759,577.135,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:09.389,222,524,100,0,239,0,0,734,122,105,99,147,523.06,-0.1028165,0.3255208,522.64,-0.1000114,1.027199,577.21,0.0,-0.1374421,577.13,0.0,0.1229745,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:09.902,222,524,100,0,239,0,0,734,123,105,99,146,523.06,-0.1047748,0.4557292,522.64,0.100929,0.9548611,577.21,0.0,-0.02893518,577.135,0.0,0.1953125,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:10.416,222,524,100,0,238,0,0,734,123,105,99,147,523.06,0.0,0.390625,522.635,0.0,1.034433,577.21,0.0,-0.1302083,577.135,-0.09911091,0.1085069,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:10.933,222,524,100,0,238,0,0,734,122,105,99,146,523.06,0.0,0.462963,522.64,0.1004681,1.041667,577.21,0.0,-0.01446759,577.135,-0.1000118,0.2531829,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:11.456,222,524,100,0,238,0,0,734,122,105,99,146,523.06,0.0,1.251447,522.635,-0.100468,1.121238,577.21,0.0,-0.1157407,577.135,0.0,0.1519097,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:11.969,222,524,100,0,238,0,0,734,122,105,99,147,523.06,0.0,0.4340278,522.64,-0.1000113,1.034433,577.21,0.0,-0.03616898,577.135,0.0,0.1446759,0,0,0,0,0,0,31,-10,25,37,31,10,24,36,1
2025-09-28 19:39:12.483,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.3833912,522.635,0.0,0.9548611,577.21,0.0,-0.1446759,577.13,0.0,0.2531829,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:12.994,222,523,100,0,238,0,0,734,122,105,99,146,523.065,0.0,0.4774306,522.64,-0.100929,0.9765625,577.21,0.0,-0.01446759,577.135,-0.1009294,0.1302083,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:13.505,222,523,100,0,238,0,0,734,122,105,99,146,523.06,0.0,0.3833912,522.645,0.0,1.034433,577.21,-0.2245181,-0.1302083,577.135,0.0,0.2748843,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:14.017,222,523,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.4846644,522.635,0.1000113,1.128472,577.21,0.0,-0.01446759,577.13,0.0,0.2025463,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:14.530,222,523,100,0,239,0,0,734,122,105,99,146,523.06,0.0960817,0.3689236,522.64,-0.1000114,1.034433,577.21,0.0,-0.1374421,577.135,0.09650264,0.05787037,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
2025-09-28 19:39:15.045,222,523,100,0,239,0,0,734,122,105,99,147,523.06,0.0856137,0.4557292,522.64,0.0,0.9548611,577.21,0.07830156,-0.007233796,577.135,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:15.560,222,523,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.4050926,522.64,0.0,1.034433,577.21,0.0,-0.1374421,577.135,0.0,0.1591435,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:16.072,222,523,100,0,239,0,0,734,122,105,99,147,523.06,0.0,1.323785,522.64,0.0,0.9548611,577.21,0.0,-0.02170139,577.135,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:16.584,222,523,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.3472222,522.64,0.1004681,1.20081,577.21,0.0,-0.1446759,577.135,-0.1037859,0.1229745,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:17.099,222,523,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.4195602,522.635,0.100468,0.9548611,577.21,0.0,-0.02893518,577.14,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:17.612,222,523,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.3833912,522.64,0.1004681,0.9548611,577.21,0.0,-0.1519097,577.135,0.0,0.1085069,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:18.128,222,523,100,0,239,0,0,734,122,105,99,147,523.06,0.06811984,0.4557292,522.635,-0.100929,1.034433,577.21,0.0,-0.007233796,577.135,0.0,0.2242477,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:18.639,222,523,100,0,238,0,0,734,122,105,99,147,523.06,0.0,1.244213,522.635,0.0,1.14294,577.21,0.0,-0.1446759,577.13,0.0,0.1663773,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:19.151,222,523,100,0,238,0,0,734,122,105,99,147,523.06,0.0,0.3833912,522.64,0.0,0.9693287,577.21,0.0,-0.01446759,577.135,0.0,0.1519097,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:19.666,223,523,100,0,238,0,0,734,122,105,99,147,523.06,0.0,0.3978588,522.64,-0.2000228,1.034433,577.21,0.0,-0.1446759,577.13,0.0,0.2025463,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:20.178,223,523,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.426794,522.635,0.100468,0.9620949,577.21,0.0,-0.02170139,577.135,0.0,0.1012731,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:20.687,223,523,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.4050926,522.635,0.0,1.041667,577.21,0.0,-0.1374421,577.135,-0.09206113,0.1591435,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:21.198,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,1.302083,522.635,-0.1018634,1.135706,577.21,0.0,-0.02170139,577.135,0.0,0.2748843,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:21.711,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.3833912,522.64,0.0,1.034433,577.21,0.0,-0.1446759,577.135,0.0,0.08680555,0,0,0,0,0,0,31,0,25,37,31,-12,24,36,1
2025-09-28 19:39:22.229,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.4774306,522.64,0.0,0.9548611,577.21,0.0,-0.01446759,577.135,0.1158032,0.1808449,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:22.740,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.3327546,522.635,-0.09911038,1.027199,577.21,0.0,-0.1302083,577.135,0.0,0.1519097,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:39:23.253,223,522,100,0,239,0,0,734,123,105,99,147,523.06,0.0,0.5063657,522.64,0.0,0.9548611,577.21,0.0,-0.03616898,577.14,0.0,0.2242477,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:23.764,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,1.258681,522.635,0.1009289,1.20081,577.21,0.0,-0.1446759,577.135,0.0,0.1880787,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:39:24.275,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.4412616,522.64,0.0,1.027199,577.21,0.0,-0.02893518,577.135,0.0,0.2097801,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
2025-09-28 19:39:24.792,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.390625,522.635,-0.1004681,0.9693287,577.21,0.0,-0.1302083,577.135,0.0,0.1663773,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
2025-09-28 19:39:25.304,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.4557292,522.635,0.100468,0.9620949,577.21,0.0,-0.02893518,577.135,0.0,0.2242477,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:25.819,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,1.027199,522.64,-0.1009289,1.193576,577.21,0.0,-0.1229745,577.135,0.0,0.2748843,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:26.332,223,522,100,0,239,0,0,734,123,105,99,147,523.06,0.0,0.4123264,522.64,0.0,0.9476273,577.21,0.0,-0.02170139,577.135,0.0,0.1085069,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:26.843,223,522,100,0,239,0,0,734,122,105,99,146,523.06,0.3492504,0.354456,522.635,0.1000114,1.034433,577.21,0.0,-0.1446759,577.135,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:27.355,223,522,100,0,239,0,0,734,123,105,99,147,523.06,0.0,0.4557292,522.64,-0.100929,0.9548611,577.21,0.0,-0.02893518,577.135,0.0,0.2170139,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:39:27.869,223,522,100,0,239,0,0,734,123,105,99,147,523.06,0.0,0.4340278,522.635,0.0,1.034433,577.21,0.0,-0.1302083,577.135,0.0,0.1302083,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:28.383,223,522,100,0,239,0,0,734,123,105,99,147,523.06,0.0,1.302083,522.635,0.0,1.135706,577.21,0.0,-0.01446759,577.135,0.0,0.2531829,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:28.894,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.318287,522.64,0.0,1.034433,577.21,0.0,-0.1591435,577.135,0.0,0.1085069,0,0,0,0,0,0,31,11,25,37,31,0,24,36,1
2025-09-28 19:39:29.409,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.4991319,522.635,0.0,0.9548611,577.21,0.0,-0.01446759,577.135,0.0,0.1880787,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
2025-09-28 19:39:29.923,223,522,100,0,239,0,0,734,123,105,99,147,523.06,0.0,0.3689236,522.635,-0.1000113,1.034433,577.21,0.0,-0.1374421,577.135,0.0,0.1519097,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:30.435,223,522,100,0,239,0,0,734,123,105,99,147,523.06,0.0,0.4701968,522.64,0.0,0.9620949,577.21,0.0,-0.01446759,577.13,0.0,0.2387153,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:39:31.017,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,1.244213,522.635,0.0,1.019965,577.21,0.0,-0.1157407,577.135,0.0,0.2314815,0,0,0,0,0,0,31,0,25,37,31,-15,24,36,1
2025-09-28 19:39:31.529,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.4412616,522.635,0.0,0.9620949,577.21,0.0,-0.02170139,577.135,0.0,0.1302083,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:32.041,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,0.3761574,522.635,-0.2000228,1.034433,577.21,0.0,-0.1519097,577.135,0.0,0.1880787,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
2025-09-28 19:39:32.558,223,522,100,0,239,0,0,734,122,105,99,147,523.06,-0.0905462,0.462963,522.635,-0.09911038,0.9548611,577.21,0.0,-0.02893518,577.135,0.0,0.08680555,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:39:33.073,223,522,100,0,239,0,0,734,122,105,99,147,523.06,0.0,1.229745,522.64,0.0,1.20081,577.21,0.0,-0.1302083,577.135,0.0,0.2387153,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
2025-09-28 19:39:33.590,223,522,100,0,239,0,0,734,122,105,99,146,523.06,0.0,0.4195602,522.635,-0.100468,0.9476273,577.21,0.0,-0.02170139,577.13,0.0,0.1663773,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
